course_id,Title,Overall_Rating,Topic,Instructor,Video_Duration_Hr,Is Paid,Price
14014,The Complete Guide to Earning Money in Reputation Management,3.8,Reputation Management,Jim Mack,0.733333333333333,YES,68.98
14015,Pet Nutrition Diploma + Bonus Pet First Aid Manual,5,Pet Care,Nicole Agius,0.733333333333333,YES,128.98
14016,"Sexual Violence, Rape and Exploitation",3,Sexual Harassment Prevention,Deborah Casey,2.5,YES,59.98
14017,Python for Beginners: Complete Python Programming,4.3,Python,Phaninder - Python Programming,3,YES,128.98
14018,Singing Bowl FUNdamentals:,4.8,Sound Therapy,Ann Martin,2,YES,40.98
14019,Introduction to Node-RED,4.7,Node-RED,Venkatesh Varadachari,5,YES,128.98
14020,Guide to Effective Affiliate Marketing Strategies,4.4,Marketing Strategy,Kudus Adu,2,YES,29.98
14021,Lip blush / Lip tattoo - Photo shoot your model -Full course,2.7,Makeup Artistry,Hollywood Beauty Academy,1,YES,78.98
14022,"Bumper bird pack, Bird Table, Small aviary & British Birds",5,Carpentry,Mark Shorter,2.5,YES,128.98
14023,"Physiotherapy and rehabilitation in the ""not dog or horse""",4.7,Veterinary Medicine,Donna Wills,6.5,YES,94.98
14024,Custom paint your denim jacket,4.8,Acrylic Painting,Liliane Avalos,1,YES,29.98
14025,Intro to Fashion Illustration,4.7,Illustration,Elena Fay,1,YES,40.98
14026,Psychic Development Using Tarot and Oracle Cards,5,Tarot Reading,Stephen Fabal,1.5,YES,59.98
14027,Learn how to practise Holistic weight loss,1,Nutrition,Dr.  Konstantinos Liatsikos,1,YES,118.98
14028,Numerology for beginners: Read your life destiny,0,Numerology,Dr Khim Goh,7.5,YES,218.98
14029,Zero Cost Marketing Strategies: Official Primer Course (NEW),4.3,Marketing Strategy,Dan Hollings,2.5,YES,29.98
14030,How to start a podcast (Everything you need!),4.8,Podcasting,Bailey Kramer,1,YES,40.98
14031,Rhino 3D tutorials v5 & v6 Beginner Level to Advanced Level,4.5,Rhino 3D,Alexandre Galin,30.5,YES,128.98
14032,CertifiedEnglish/IndianDanceDrama/Ballet/Opera/Theatre-Part1,0,Indian Dance,Sarita Wariyer,1,YES,34.98
14033,Kivy MD| Build a News Mobile App,0,Kivy,Mustafa Alawi,1.5,YES,88.98
14034,FSSC 22000 v5.1 Implementation and Internal Auditor Course,2.8,Food Safety,Olanab Consults,2,YES,88.98
14035,A Comprehensive Course on Speed Maths,5,Unknown,Srinivasa Rao Gorantla,4.5,YES,29.98
14036,Google Analytics Practice Tests - GAIQ Certification,4.7,Google Analytics Individual Qualification (IQ),Anil Batra,0,YES,128.98
14037,Modern Astrology - Advanced Astrology,5,Astrology,Damian McKinnon,2,YES,68.98
14038,Anime Academy: Traditional Anime Drawing!,4.7,Anime,Christina Wu,29,YES,88.98
14039,Step-by-Step Transcription from Home - Start A New Career,4.6,Home Business,Amanda Fichter,2,YES,78.98
14040,"CPA Exam: Consolidations & Business Combinations, In a Snap!",5,Uniform CPA Examination,Test Prep In a Snap!,2.5,YES,59.98
14041,Artificial Intelligence To Any Business,5,Business Intelligence,Srinivasan Seshadri,2.5,YES,34.98
14042,Nature-Based Awakening,0,Enlightenment,Dayton Mason,0.683333333333333,YES,29.98
14043,Summertime Marketing,5,Marketing Strategy,Adrienne Zoble,1,YES,49.98
14044,Project Management with Primavera P6,4.3,Oracle Primavera,CEM Solutions,5,YES,128.98
14045,Corporate Finance #11 Capital Budgeting,4.2,Capital Budgeting,Robert (Bob) Steele,14,YES,128.98
14046,The Complete Course to Equalization (EQ),4.7,Audio Equalization,Ugo Galamba,2,YES,49.98
14047,Google Meet 2020 - Learn to Teach Online or Host Conferences,5,Video Conferencing,Kevin O'Brien,0.5,YES,29.98
14048,"Important and Basic Balloon Twisting, The Do's and Don'ts",0,Balloon Art,Arx Dacanay,1,YES,49.98
14049,Godot Getaway: Making Electoswing Using Ardour 6,4.7,Audio Production,Canopy Games,6,YES,29.98
14050,Basics of Bhangra,0,Unknown,ABC BHANGRA,7,YES,34.98
14051,Futsal Exercises-Pack | Instructional Games & Activities,0,Coaching,Coach Thiago,2,YES,138.98
14052,Google Ads Search Certification Practice Exams,5,Google Ads (AdWords) Certification,Justin Gatlin,0,YES,34.98
14053,Kinetic Typography in After Effects: Motion Graphics Course,4.6,Motion Graphics,Phil Ebiner,1.5,YES,108.98
14054,Time Management Secrets For Busy People,4.4,Time Management,Joel Widmer,2,YES,64.98
14055,Patent Pending: Drafting a Provisional Patent Application,4.2,Patent,Douglas Bridges,1,YES,29.98
14056,Record Your Android Phone or Tablet Screen As Professional,5,Android Device Basics,Mohd Isam,0.5,YES,40.98
14057,Sculpting Stilized Characters For Videogames | Zbrush 2020,4.4,Character Design,Digital Art HQ School,7.5,YES,64.98
14058,Master Strategic Thinking and Problem Solving Skills,4.3,Strategic Thinking,"Warren Chalklen, PhD",2.5,YES,78.98
14059,How to Become a Shoe Designer and How to Make Designer Shoes,5,Fashion Design,Jewaria Tanweir,0.616666666666666,YES,128.98
14060,Bing Ads PPC Advertising: Launch Your Ads on Bing Right Now,5,Bing Ads,Pawan Dhakal,1,YES,40.98
14061,Turning Point: Reactivate Your Life,5,Life Purpose,Katya French,1.5,YES,34.98
14062,Python for Financial Analysis and Algorithmic Trading,4.5,Finance Fundamentals,Jose Portilla,16.5,YES,128.98
14063,What are Customer Facing (Collaborative) OKRs?,5,OKR,Alex Cho,2.5,YES,29.98
14064,Develop a Calculator App with Unity,5,Unity,Neeraj Jaiswal,1.5,YES,29.98
14065,Interactive Website's Landing Page Design - Adobe XD,4.5,Landing Page Optimization,Mehdi Baoueb,2,YES,68.98
14066,Specialized Certificate Course in Psychological Counseling,4.4,Counseling,iSapientific Studio,13,YES,128.98
14067,Facebook & Instagram Ads Made Simple!,5,Facebook Ads,Empire Thoughts,3,YES,40.98
14068,SAP S/4HANA Finance & Controlling - Configuration & End User,4.4,SAP S/4HANA,Rana W Mehmood,53.5,YES,128.98
14069,Primavera P6: Planning & Scheduling Construction Case Study,4.2,Project Planning,"Construction Project Management Guru (PSP, PMI-SP, PMP)",5.5,YES,128.98
14070,MCEP 3625   Machine Vision with Keyence IV 2 Built-In AI,0,Artificial Intelligence,Jeff Donnally,2.5,YES,29.98
14071,Certified Internal Auditor (CIA) Part 1 - Full Study Course,5,Internal Auditing,"Adrian Resag, QIAL, CMIIA, CIA, CISA, CRMA, CFSA, CCSA, CIMA Adv Dip MA",7,YES,78.98
14072,Testing React with Jest and Testing Library,4.6,Unknown,Bonnie Schulkin,7.5,YES,128.98
14073,Health And Fitness Masterclass: Beginner To Advanced,4.7,Unknown,Felix Harder,3.5,YES,148.98
14074,Fraud: Focus on Financial Statement Fraud â€“ Part Two,4,Focus Mastery,Illumeo Learning,2,YES,59.98
14075,Create Motion Graphics Templates With Adobe After Effects,5,Motion Graphics,Jordy Vandeput,1.5,YES,40.98
14076,Master Meditation - Creating & Selling Meditation Recordings,4.6,Meditation,Dr Karen E Wells,1.5,YES,104.98
14077,Bitcoin 101 - The Internet's Money,5,Bitcoin,Allan Marston,1.5,YES,29.98
14078,Design is in the Details:  How to Accessorize Like a Pro,4.6,Unknown,Erikka Fogleman,2.5,YES,128.98
14079,CAMS (ACAMS) Real Exam (Most Updated) Practice Questions,3.7,CAMS Certification,Usama Mehmood,0,YES,49.98
14080,Fundamentals of Banking & Finance (Exam Preparation),5,Banking,Global Education Foundation,0,YES,29.98
14081,Become a Linear Algebra Master,4.8,Linear Algebra,Krista King,15,YES,128.98
14082,SEO and linkbuilding for professionals in (2021),4.3,SEO,Rose Academy,0.516666666666666,YES,29.98
14083,Tax Credits - Family & Dependent Tax Credits,5,Credit Analysis,Robert (Bob) Steele,14.5,YES,128.98
14084,Electrical Engineering - Further AC Theory,5,Electrical Engineering,john Kelly,1,YES,40.98
14085,Corporate Finance #8 Time Value of Money (PV & FV),4.3,Corporate Finance,Robert (Bob) Steele,20,YES,128.98
14086,Bank Lending in Shipping,0,Banking,Ioannis Litos,1,YES,40.98
14087,Become a Blockchain Developer with Ethereum and Solidity,4.6,Ethereum,Sebastien Arbogast,17,YES,128.98
14088,Complete JAVA Practice Test/Quiz with Certificate in 1 day,0,Java,EDIIFY Online,0,YES,29.98
14089,Alpha Status: Triple Your Testosterone and Become Superhuman,3.8,Testosterone,Jack Wilson,1.5,YES,148.98
14090,A/B Testing and Experimentation for Beginners,4.2,A/B Testing,Anil Batra,1,YES,128.98
14091,"Hand Painted Nail Art Course ""In love""",5,Nail Art,Julia Mayer,2,YES,29.98
14092,How to build an ecommerce store with wordpress & woocommerce,4.4,WordPress,Tim Sharp,3,YES,128.98
14093,Communicate with Impact Online,5,Communication Skills,Gavin Lund,1.5,YES,59.98
14094,7 Chakra Meditation For Beginners With Deep Energy Healing,0,Chakra,WisdomCue Healing Academy,3,YES,34.98
14095,Stock buying using only LEAP options. Best ROI possible!,0,Options Trading,Dan Gorbatch,1.5,YES,55.98
14096,Unit Operations in Chemical Engineering,4.2,Chemical Engineering,Chemical Engineering Guy,4.5,YES,68.98
14097,Social and Personal Privacy Basics,5,Unknown,Eric Neal,2,YES,29.98
14098,Taxation Review Course,0,Tax Preparation,Tsisana Kharabadze,9,YES,40.98
14099,Jeet Kune Do Level 2 - Straight Kicking,0,Jeet Kune Do,"Sifu Rob Doggett, The JKD Process",1.5,YES,34.98
14100,Mastering Taxes: Slash Your Taxes and Have Fun Doing It!,4.6,Tax Preparation,"Stacy Johnson, CPA, Money Talks News",1,YES,34.98
14101,Sound Healing PRO Course: Part 1,4.7,Sound Therapy,Medicine of Sound,9,YES,108.98
14102,Data Science Interview Questions & Answers,4.4,Unknown,Uplatz Training,2.5,YES,29.98
14103,Cisco CCNP Switch 300-115 : Full Course And Lab Exercises,4.7,CCNP Routing and Switching,Networkel Inc.,4,YES,104.98
14104,Essential Fire Safety Training,4.5,Fire Safety,Talal Ahmad,0.683333333333333,YES,29.98
14105,Learn To Code Trading Card Game Battle System With Unity 3D,4.2,Unity,Sandor Kiss,15.5,YES,138.98
14106,Public Speaking Complete Presentation Skills Masterclass A-Z,4.1,Public Speaking,Mounir Boutaib,1.5,YES,128.98
14107,"64 BT, LLC | Beginner | Windows Server 2019 AD Setup",5,Windows Server,Justin Long,0.566666666666666,YES,29.98
14108,Proven Copy & Paste Facebook Ads Advertising Strategy,5,Facebook Ads,Being Commerce,4.5,YES,34.98
14109,Learn to Juggle,5,Juggling,Niels Duinker,0.516666666666666,YES,29.98
14110,Best online teaching tools for teachers,5,Google Classroom,Leo anto richard,1,YES,29.98
14111,Health and Nutrition Life Coach Certification  (Accredited),4.3,Health Coaching,Joeel & Natalie Rivera,10,YES,218.98
14112,Crystal Reports 2008 Introduction,4.7,Crystal Reports,Intellezy Trainers,3.5,YES,59.98
14113,Social And Emotional Part 10 - Building Rapport /Wrapping Up,4.8,Communication Skills,Dr. Martina Carroll-Garrison,0.65,YES,29.98
14114,Judie's Story: An Intimate Decluttering & Organizing Journey,4.2,Decluttering,KW Professional Organizers,4,YES,29.98
14115,The time management: the 30 scientific and integrated steps.,0,Unknown,Ayoub EL AHMAR,0.533333333333333,YES,34.98
14116,How to Create and Promote a SkillBear Course in 24 Hours!,5,Online Course Creation,"Warren Chalklen, PhD",1,YES,29.98
14117,Introduction to 2 & 3D Drone Modeling With Agisoft Metashape,4.5,Drone,Richard L Charpentier,5.5,YES,40.98
14118,Portrait Photography: Creative Tips & Ideas for Great Images,4.4,Unknown,Bernie Raffe AMPA,3,YES,49.98
14119,How to win at Monopoly and use the game to teach children,4.9,Monopoly,Joe Muench,0.583333333333333,YES,29.98
14120,"Realistic Vector Art Principles (Affinity,Adobe Illustrator)",5,Vector Graphics,Isabel Aracama,3.5,YES,64.98
14121,Keynote - Presentations on Apple Mac,4.3,Apple Keynote,Colin Marks,2,YES,49.98
14122,Dressing to Win in the Workplace,4.4,Soft Skills,Kimberly Law,1,YES,128.98
14123,Making Herbal Tinctures At Home,0,Herbalism,Gabrielle Lilly,1,YES,29.98
14124,Automotive Engineering - Steering System Basic Complete 2021,5,Automotive Engineering,Syed Haider Noor Bukhari,0.533333333333333,YES,29.98
14125,Master After Effects - Tips & Tricks,4.5,Animation,Marek Mularczyk,1.5,YES,68.98
14126,Make Your PowerPoint Come A.L.I.V.E With 2D Animation,0,PowerPoint,Shevon Lim,0.683333333333333,YES,78.98
14127,US Income Tax Preparation (IRS),4.8,Uniform CPA Examination,CA. Rajkumar Agrawal,0,YES,29.98
14128,Flutter Augmented Reality Course - Build 10+ Mobile AR Apps,5,ARcore,Coding Cafe,4,YES,29.98
14129,Associates and Joint venture Accounting,0,Bookkeeping,Navkar Digital Institute,6,YES,29.98
14130,Nourishing Fats for Body and Mind,5,Unknown,Claudia Kaiser,2,YES,34.98
14131,Basic Budgeting Strategies with Google Sheets,5,Personal Finance,Brittani Ball,1,YES,64.98
14132,National Council Licensure Exam for Practical Nurses  SET 1,4.5,NClex,Monique Hennagan,0,YES,44.98
14133,CMA Part 1 Section A: External Financial Reporting Decisions,5,Accounting,Charles Manih,2.5,YES,108.98
14134,BEST of GOOGLE ADS 2021: Set Up Google Search Campaign Today,0,Google Ads (Adwords),"Ing. Tomas Moravek | SEO, Facebook Ads & Facebook Marketing Expert",5.5,YES,128.98
14135,Post Production Secrets for The Modern Creative,0,Music Sampling,Eddie Grey,0.583333333333333,YES,29.98
14136,Meditation Teacher Training Certificate Course,0,Meditation,Master Fakira,2.5,YES,128.98
14137,Screenwriting Basics #1: A Save the Cat!Â® Course,0,Screenwriting,Save the CatÂ®,0.716666666666666,YES,29.98
14138,How to Create a Marketing Video for Your Business or Product,3.6,Video Marketing,iMarket XL,0.65,YES,128.98
14139,3D Jewelry,4.6,3D Printing,Shweta Thapa,0.516666666666666,YES,29.98
14140,"The 3-in-1 Excel, VBA & SQL Master Course",0,Excel,Mark Lengyel,39.5,YES,128.98
14141,Build Financial Models & Value Companies The Easy Way,4.2,Financial Modeling,Chris Haroun,0.733333333333333,YES,29.98
14142,V-Ray Basic Render Techniques,0,3D Rendering,Penta Teknoloji,4,YES,128.98
14143,How a Single Person can Find the Ideal Relationship,5,Relationship Building,"Flavio Ballerini, Ph.D.",2,YES,29.98
14144,The Secrets of the Hebrew Alphabet - the Kabbalistic way,5,Kabbalah,Orna Ben-Shoshan,6.5,YES,78.98
14145,Stock market and crypto currencys working in detail,5,Stock Trading,Parth taneja,0.716666666666666,YES,29.98
14146,Civil Rights: Past and Present,0,Unknown,REACT to FILM,0.633333333333333,YES,40.98
14147,Music Marketing and Music Promotion 102: Essentials,4.3,Music Marketing,Tomas George,2.5,YES,108.98
14148,Beating Burnout - Practical & Complete Stress Management,5,Stress Management,Paul Banoub,0.616666666666666,YES,29.98
14149,Mental Health From a Patient's POV,0,Unknown,Rebecca Howell,2,YES,29.98
14150,Become an Inspiring People Manager,0,Unknown,Great Manager Institute,1,YES,29.98
14151,Expectations of NCLEX (From 2 RN's That Know),5,NClex,Jacob Bard,0.5,YES,29.98
14152,OSHA Safety Pro: Trenching Excavation & Soil Mechanics,4.6,OSHA,James Neil,1,YES,29.98
14153,Salesforce Platform Developer for 2021,0,Salesforce Certified Platform Developer I,Bangarunaidu Raghumanda,0,YES,29.98
14154,All About 401K's,0,Investing,Victoria Sexton,0.566666666666666,YES,29.98
14155,Practical Power BI Training,4.5,Microsoft Power BI,Dr. Mesut VarlÄ±oÄŸlu,2,YES,29.98
14156,Do it Yourself - Automotive Electrical Diagnosis - Beginner,4.6,Automotive Engineering,Steven Liguori,2,YES,59.98
14157,ePLAN Electric P8 Heavyweight Vol.1/2 - The Crash Course,4.1,EPLAN Electric P8,Ivan Vidovic,4,YES,108.98
14158,Public Relations for Small Businesses,0,Unknown,Jack Jardine,0.55,YES,29.98
14159,Getting started with an Apple Computer for beginners ,3.9,Mac Basics,Freedom Portis,2,YES,29.98
14160,Music In Picture: A Guide to Film Composing,5,Music Composition,Evan Hodges,0.633333333333333,YES,59.98
14161,Road to Exhibition,4.9,Art Business,Project Upskill,1.5,YES,55.98
14162,Learn Siemens S7-1200 PLC & HMI from Scratch using TIA,4.4,HMI,Rajvir Singh,17.5,YES,55.98
14163,How to Start an Amazon FBA Store on a Tight Budget,4.6,Amazon FBA,Theo McArthur,10.5,YES,178.98
14164,Winning Craps- How To Play The Best Deal In The Casino,4.7,Craps,Sam Spitzer,2,YES,94.98
14165,Double Your Downloads Using App Store Optimization (ASO),4.2,App Store Optimization,Steve Young,1,YES,29.98
14166,Motivation - Motivating Yourself & Others - POWERFUL!,4.7,Unknown,"Prof. Paul Cline, Ed.D",2,YES,148.98
14167,Programming with Python : HandsOn Introduction for Beginners,4.5,Python,Febin George,3.5,YES,128.98
14168,"Are You Relying on the Power Behind ""All Things?"" . 101",0,Spirituality,Bill Haberman,3.5,YES,29.98
14169,Form Registration Upload Php/Mysql Ajax bootstrap Dropzonejs,5,Bootstrap,Matt Glado,7.5,YES,118.98
14170,Microsoft Excel- Complete Master Program in MS Excel [2021],0,Excel,Rajesh Reddy,9,YES,128.98
14171,Do you want to raise happy children? Parent the Danish way,4.5,Parenting,Iben Sandahl,5.5,YES,40.98
14172,"Perfect Pregnancy Guide: Yoga, Meditation, Checkups and More",4.4,Pregnancy,MedScreen - Preventative Medicine,3.5,YES,148.98
14173,How to Maximize Gains in Real Estate Investment,0,Real Estate Investing,Arun Mathur,3,YES,128.98
14174,The 5S System by George Trachilis,4.4,The 5S System,George Trachilis,2.5,YES,118.98
14175,Lose Weight: While Eating a Pizza,4.7,Weight Loss,Alan Barsky,0.5,YES,34.98
14176,Creative Portrait Photography Series: Backgrounds With Gobos,4.6,Photography Lighting,Sandy Dee,2,YES,108.98
14177,Amazon : AWS Certified Advanced Networking - Specialty 2021,0,AWS Certified Advanced Networking - Specialty,Nawel wawa,0,YES,88.98
14178,Design your video game with free web platforms,5,2D Game Development,Webcast Channel Courses,1.5,YES,44.98
14179,Kalis Ä°lustrosimo (Kali- Arnis-Escrima) LEVEL2,0,Martial Arts,Galip AkdaÅŸ,1,YES,128.98
14180,"Automatic Number Plate Recognition, OCR Web App in Python",4.8,Object Detection,Data Science Anywhere Team,3.5,YES,128.98
14181,Time Management 101,5,Personal Development,Alafea Reynolds,1.5,YES,78.98
14182,"ESL English: Understand Real English Conversation, Beginning",4.5,English Pronunciation,Nina Weinstein,1,YES,40.98
14183,Creative Portrait Photography Series: Modern Vintage,4.2,Unknown,Sandy Dee,6.5,YES,128.98
14184,Real-World Mathematical Optimization Problems,4.9,Unknown,Dr. Spyros Giannelos .,2,YES,59.98
14185,Financial Modeling for Startups & Small Businesses,4.8,Financial Modeling,"Logan Burchett, MBA - TS Founder",2,YES,40.98
14186,Convert LinkedIn Stories viewers into clients,5,LinkedIn,Danit Ben Ben Simon,0.516666666666666,YES,29.98
14187,Conscious Listening,4.5,Listening Skills,Julian Treasure,1.5,YES,44.98
14188,21 day bass practice ritual,0,Bass Guitar,Donald S,1,YES,29.98
14189,2021 Python for Machine Learning & Data Science Masterclass,4.7,Python,Jose Portilla,44,YES,178.98
14190,"Building Command Line Tools with Python,JavaScript and Julia",4.9,Command Line,Jesse E. Agbe,12.5,YES,78.98
14191,Indie Filmmaking Tips & Tricks to Achieve a Blockbuster Look,5,Filmmaking,Nguyen-Anh Nguyen,1,YES,29.98
14192,Medical Coding: ICD-10-CM Diagnosis Code Training,3.8,Medical Coding,Code Coach,1.5,YES,29.98
14193,Shaken Baby Syndrome - Head it Off!,5,Early Childhood Education,Sharon Sarles,1,YES,34.98
14194,Empower Yourself : Master Stress Management Strategies,5,Unknown,Simi Arora,2,YES,108.98
